iter	Logloss
888	0.0001241569939
889	0.0001241569939
890	0.0001241569939
891	0.0001241569939
892	0.0001241569939
893	0.0001241569939
894	0.0001241569939
895	0.0001241569939
896	0.0001241569939
897	0.0001241569939
898	0.0001241569939
899	0.0001241569939
900	0.0001241569939
901	0.0001241569939
902	0.0001241569939
903	0.0001241569939
904	0.0001241569939
905	0.0001241569939
906	0.0001241569939
907	0.0001241569939
908	0.0001241569939
909	0.0001241569939
910	0.0001241569939
911	0.0001241569939
912	0.0001241569939
913	0.0001241569939
914	0.0001241569939
915	0.0001241569939
916	0.0001241569939
917	0.0001241569939
918	0.0001241569939
919	0.0001241569939
920	0.0001241569939
921	0.0001241569939
922	0.0001241569939
923	0.0001241569939
924	0.0001241569939
925	0.0001241569939
926	0.0001241569939
927	0.0001241569939
928	0.0001241569939
929	0.0001241569939
930	0.0001241569939
931	0.0001241569939
932	0.0001241569939
933	0.0001241569939
934	0.0001241569939
935	0.0001241569939
936	0.0001241569939
937	0.0001241569939
938	0.0001241569939
939	0.0001241569939
940	0.0001241569939
941	0.0001241569939
942	0.0001241569939
943	0.0001241569939
944	0.0001241569939
945	0.0001241569939
946	0.0001241569939
947	0.0001241569939
948	0.0001241569939
949	0.0001241569939
950	0.0001241569939
951	0.0001241569939
952	0.0001241569939
953	0.0001241569939
954	0.0001241569939
955	0.0001241569939
956	0.0001241569939
957	0.0001241569939
958	0.0001241569939
959	0.0001241569939
960	0.0001241569939
961	0.0001241569939
962	0.0001241569939
963	0.0001241569939
964	0.0001241569939
965	0.0001241569939
966	0.0001241569939
967	0.0001241569939
968	0.0001241569939
969	0.0001241569939
970	0.0001241569939
971	0.0001241569939
972	0.0001241569939
973	0.0001241569939
974	0.0001241569939
975	0.0001241569939
976	0.0001241569939
977	0.0001241569939
978	0.0001241569939
979	0.0001241569939
980	0.0001241569939
981	0.0001241569939
982	0.0001241569939
983	0.0001241569939
984	0.0001241569939
985	0.0001241569939
986	0.0001241569939
987	0.0001241569939
988	0.0001241569939
989	0.0001241569939
990	0.0001241569939
991	0.0001241569939
992	0.0001241569939
993	0.0001241569939
994	0.0001241569939
995	0.0001241569939
996	0.0001241569939
997	0.0001241569939
998	0.0001241569939
999	0.0001241569939
